what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266386596921
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266386610168
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266386658720
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266386661219
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1266386664879
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266386679924
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266386698240
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266386700444
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.open.editor",1266386703890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1266386742853
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1266386859984
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266386860196
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1266386860315
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1266386864825
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266386879817
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266391806257
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266391806916
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266391807650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266391809882
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266420580514
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266420581507
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266420582508
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1266420583125
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1266420583911
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1266420583912
